SMILES,QED,ChemAIrank
COc1ccc(OC)c(C2CC2C(=O)Nc2cnn(C(C)(C)C)c2)c1,90.35,21.08
CCn1cc(Nc2nc(CN3CCOCC3)nc3sc(C)c(C)c23)cn1,74.22,31.23
CC(c1ccc(-n2cncn2)cc1)N(C)Cc1cc(-c2ccccc2)no1,51.83,28.7
Cc1cc(C(=O)COc2cccc(Cl)c2)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O,39.69,27.96
CC(NC(=O)c1nc(N2CCOCC2)ncc1Cl)c1ccccc1F,90.28,27
CC1CCc2ccccc2N1CCn1cc(C#N)c(=O)[nH]c1=O,92.48,26.21
O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1cnc2n(c1=O)CCS2,77.93,29.64
Cc1nn(-c2ccc(F)cc2F)c(C)c1CC(=O)Nc1ccc2c(c1)NC(=O)C(C)O2,66.68,26.37
O=C(Nc1ccccc1)C1CCN(C(=O)c2ccccc2SCc2nnnn2-c2ccccc2)CC1,37.87,30.71
C=CCn1c(SCC(=O)Nc2ccc(Cl)cc2)nc2sc3c(c2c1=O)CCC(C)C3,31.42,27.41
Cc1cccc(C2(C(=O)C(C#N)C(=O)Nc3ccccc3F)CC2)c1,84.95,27.28
Cc1cc(NC(=O)C2CCN(C(=O)Nc3cccnc3-n3cccn3)CC2)no1,70.05,24.25
CC1CC(C)(C)CC2(C1)NC(=O)N(CC(=O)Nc1cccc(S(=O)(=O)N3CCCCC3)c1)C2=O,61.59,30.74
COc1ccc(NC(=O)CN2C(=O)NC3(CC(C)CC(C)(C)C3)C2=O)cc1S(=O)(=O)N1CCCCC1,55.59,34.66
CCc1cccc2c(C(=O)CN3C(=O)NC4(CC(C)CC(C)(C)C4)C3=O)c[nH]c12,60.52,30.19
CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1)C2=O,53.88,35.32
CC(C)C(=O)N1CCCC1C(=O)Nc1ccc(Cc2nnc3ccccn23)cc1,72.53,27.17
CCCCn1c(N)c(N(C)C(=O)Cc2ccc(-n3cccn3)cc2)c(=O)[nH]c1=O,62.4,32.8
O=C(NC1CCCC1)c1cnc(N2CCN(CCOc3ccccc3)CC2)c(Cl)c1,72.96,27.35
CCC(C)n1ncc2c(C(=O)NC(C)c3nncn3C)cc(C)nc21,76.9,25.45
Cc1c(C(=O)NCc2ccnc(Oc3ccccc3)c2)cnn1-c1ccc(=O)[nH]n1,51.17,25.63
Cc1ccc(NC(=O)CCc2c(C)c3c(C)nn(C)c3[nH]c2=O)nc1,76.16,28.11
CCCN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1cc(C)nc2[nH]nc(C)c12,59.88,27.92
Cc1cc(C(=O)CN2C(=O)NC(C)(c3cccc4ccccc34)C2=O)c(C)n1Cc1ccco1,34.15,26.22
CCCc1noc2nc(C3CC3)cc(C(=O)Nc3cc([N+](=O)[O-])ccc3C)c12,49.69,24.29
CC1CN(C(C)CNc2c(C#N)c(=O)n(C)c(=O)n2C)CC(C)O1,82.36,28.58
CCC1(c2ccccc2)NC(=O)N(CC(=O)N2N=C3C(=Cc4cccs4)CCCC3C2c2cccs2)C1=O,39.9,27.4
Cc1nc2nc(C(F)(F)F)nn2c(C)c1CC(=O)N(C)Cc1ccco1,70.83,28.4
Cc1nc2c(c(C)nn2C)c(C)c1CCC(=O)NC(C)c1cccs1,75.7,26.66
Cc1nn(CC(C)C)c(Cl)c1C=CC(=O)N1CC(C)OC(C)C1,79.16,23.66
CC(C)(C)n1ncnc1CNc1ncc(C(=O)N2CCCCC2)cc1Cl,88.53,29.48
Cc1cc(-n2c(C)cc(C(=O)CN3C(=O)NC(C)(c4cccc5ccccc45)C3=O)c2C)no1,35.87,25.49
Cn1c(=O)c2ccc(C(=O)NCC(c3c(F)cccc3Cl)N3CCCC3)nc2n(C)c1=O,63,48.66
COC(=O)c1ccc2c(=O)n(Cc3ccco3)c(SC(C(=O)NC3CC3)c3ccccc3)nc2c1,22.72,29.16
CCOC(=O)c1ccoc1CSc1nc2sc3c(c2c(=O)n1-c1ccc(OC)cc1)CCCC3,19.25,29.76
CCC(C)(C)NC(=O)CSc1nc2cc(C(=O)OC)ccc2c(=O)n1CCc1ccccc1,29.23,26.02
COC(=O)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)NC(C)c3ccccc3Cl)nc2c1,21.16,29.51
Cc1cc(C(=O)CN2C(=O)NC(C)(c3ccccc3Cl)C2=O)c(C)n1CC1CCCO1,54.62,29.44
COc1ccc(C2CC(c3ccc4ccccc4c3)=NN2C(=O)CSc2n[nH]c(=O)n2CC2CCCO2)cc1,33.11,32.05
COCCn1c(C)cc(C(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1C,59.91,27.86
CC(Sc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,24.35,28.01
CCCc1ccc(NC(=O)CSc2nc3cc(C(=O)OC)ccc3c(=O)n2CC2CCCO2)cc1,27.16,28.9
Cc1nnc(SCC(=O)Nc2nc3c(s2)C(=O)CC(C)(C)C3)n1Cc1ccccc1,58.22,26.29
CCC1CCC2(CC1)NC(=O)N(CC(=O)Nc1cc(S(=O)(=O)N3CCCCC3)ccc1C)C2=O,59.49,30.08
CCOC(=O)c1c(NC(=O)CN2C(=O)NC(CC)(CC)C2=O)sc2c1CCCC2,52.03,26.31
CCc1cccc2c(C(=O)CN3C(=O)NC4(CCC(CC)CC4)C3=O)c[nH]c12,61.03,36.57
CC(NC(=O)C(C)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O)C1CC2CCC1C2,47.57,33.09
COC(=O)c1c(NC(=O)CN2C(=O)NC3(CCC(C(C)(C)C)CC3)C2=O)sc2c1CCCCC2,37.34,28.41
Cc1ccc(-c2nc(CC(=O)Nc3sc4c(c3C#N)CCCCC4)cs2)o1,62.17,26.25
Cc1ccccc1-n1ncc(C(=O)N2CCCC(c3nnc4ccccn34)C2)c1C1CC1,49.23,25.22
CC1CN(C(C)(C)CNC(=O)c2ccc(=O)n(CCOc3ccccc3)n2)CC(C)O1,69.17,29.1
Cc1cc(C(=O)CN2C(=O)NC3(CCC(C(C)(C)C)CC3)C2=O)c(C)n1-c1ccc2c(c1)OCCO2,49.77,28.12
COc1ccc(C2(C)NC(=O)N(CC(=O)c3cc(C)n(Cc4ccc5c(c4)OCO5)c3C)C2=O)cc1,40.27,26.32
COc1cc2c(cc1NC(=O)CN1C(=O)NC3(CCc4ccccc43)C1=O)oc1ccccc12,45.44,27.94
O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)N1CCN(C(=O)C2COc3ccccc3O2)CC1,64.07,26.17
CN(C(=O)CN1C(=O)NC2(CCc3ccccc32)C1=O)C(c1ccccc1)c1ccccc1,61.75,25.88
Cc1cc(C(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)c(C)n1Cc1cccs1,49.16,27.19
Cc1cc(C(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)c(C)n1CCc1ccc(F)cc1,44.64,31.77
COc1cc(C(=O)N(C)Cc2cnn(Cc3ccccc3)c2)ccc1Oc1ccc(Cl)cc1[N+](=O)[O-],21.73,20.06
COc1cccc(C2(C)NC(=O)N(CC(=O)c3cc(C)n(C4CC4)c3C)C2=O)c1,60.2,26.31
Cc1nc2ncnn2c(C)c1CCC(=O)Nc1ccc2[nH]c(-c3ccc(F)cc3)nc2c1,43.99,30.23
COC(=O)c1c(C)oc(C)c1S(=O)(=O)Nc1cc(-c2nnc3n2CCCCC3)c(F)cc1F,55.3,32.61
CSc1nnnn1-c1cccc(NC(=O)c2cc(C3CC3)nn2-c2ccccc2)c1,48.12,31.89
O=C(CCCn1cnc2ccccc2c1=O)Nc1cccc(-c2cn3c(n2)CCCC3)c1,50.4,28.54
COc1ccc(C2CC(c3cccs3)=NN2C(=O)CN2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1OC,37.09,29.06
Cc1noc2nc(-c3ccccc3F)cc(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)c12,43.2,26.83
CCc1cccc2c(C(=O)CN3C(=O)NC4(CCCCC4C)C3=O)c[nH]c12,64.16,32.08
Cc1ccc2c(CN3C(=O)NC4(CCCCC4C)C3=O)cc(=O)oc2c1C,65.07,27.55
CC(C(=O)Nc1ccc(N2CCCCC2)cc1)N1C(=O)NC2(CCCCC2C)C1=O,74.18,27.78
COc1ccc(C2CC(c3ccc4ccccc4c3)=NN2C(=O)CN2C(=O)NC3(CCCCC3C)C2=O)cc1,47.43,31.98
Cc1ccc(NC(=O)C(C)N2C(=O)NC3(CCCCC3C)C2=O)cc1S(=O)(=O)N1CCOCC1,60.45,28.91
Cc1c(NC(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c(=O)n(-c2ccccc2)n1C,73.03,53.71
Cc1nn(C)c2ncc(C(=O)Nc3cccc(CN4CCCC4=O)c3)cc12,77.27,26.87
Cc1n[nH]c(C)c1CC(=O)Nc1ccc(NC(=O)c2ccccc2)nc1,65.93,24.6
CC(=O)Nc1ccc(CNC(=O)c2cc(C(C)C)nc3c2c(C)nn3C(C)(C)C)cc1,63.45,27.94
CCOC(=O)c1oc2ccc(Br)cc2c1CSc1nnc(-c2cccs2)n1Cc1ccccc1,15.15,27.71
NC(=O)c1cc(NC(=O)CSc2nnc(-c3cccs3)n2Cc2ccccc2)cc(C(N)=O)c1,30.62,26.18
N#Cc1c(NC(=O)CSc2nnc(-c3ccco3)n2Cc2ccccc2)sc2c1CCCCC2,27.12,26.26
CCCOc1ccccc1NC(=O)c1cc(-n2ccnc2C)ccn1,74.63,27.15
CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nnc1-c1ccco1,57.11,25.06
CNC(=O)NC(=O)C(Sc1nnc(-c2ccco2)n1Cc1ccccc1)c1ccccc1,41.71,26.21
CCn1c(SC(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)nnc1-c1ccco1,49.68,25.23
CCn1c(SC(C)C(=O)Nc2ncc(Cl)cc2Cl)nnc1-c1cccs1,56.87,24.81
Cc1cc(C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C)n1Cc1cccs1,46.72,31.92
CCn1c(SCC(=O)Nc2cc(Cl)ccc2-n2cncn2)nnc1-c1cccs1,43.23,25.18
CCn1c(SCC(=O)c2ccc3c(c2)-c2ccccc2C3)nnc1-c1cccs1,26.75,26.88
CCn1c(SCC(=O)c2cc(C)n(C3CC3)c2C)nnc1-c1cccs1,43.41,26.73
CCn1c(SCC(=O)c2cc(C)n(Cc3ccco3)c2C)nnc1-c1cccs1,29.1,26.65
CCOC(=O)C1=C(CSc2nnc(-c3cccs3)n2CC)NC(=O)NC1c1cccs1,37.68,29.71
CCn1c(SCc2nnc(-c3cc(-c4ccc(OC)c(OC)c4)nc4ccccc34)o2)nnc1-c1cccs1,18.23,28.46
Cc1cc(C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C)n1CCc1ccccc1,43.55,32.87
O=C(OCn1nnc2ccccc2c1=O)c1c2c(nc3ccccc13)C(=Cc1ccco1)CC2,37.77,26.9
CC1CN(c2ccc(C(=O)Nc3nc4c(s3)C(=O)CC(C)(C)C4)cn2)CC(C)O1,82.67,28.72
CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(s2)C(=O)CC(C)(C)C3)cc1,59.83,27.13
O=C(Nc1ccccc1)C1CCCN(C(=O)c2cccnc2N2CCCCC2)C1,86.4,26.17
CC1(C)CC(=O)c2sc(NC(=O)c3cccc(CN4C(=O)c5ccccc5C4=O)c3)nc2C1,58.55,27.9
Cc1nc(C)c2c(C)c(C(=O)Nc3nc4c(s3)C(=O)CC(C)(C)C4)sc2n1,68.54,26.37
CC1(C)CC(=O)c2sc(NC(=O)C3CCCN(C(=O)Cc4ccccc4)C3)nc2C1,80.97,28.27
COc1ccccc1[C@@H]1C[C@H]1C(=O)Nc1cccc2c1CCN(C)C2,93,28.25
COCC(C)n1c(C)cc(C(=O)CN2C(=O)NC(c3ccccc3)(c3ccccc3)C2=O)c1C,40.8,26.03
CCc1cccc2c(C(=O)CN3C(=O)NC(c4ccccc4)(c4ccccc4)C3=O)c[nH]c12,34.63,35.95
CN(C(=O)CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C1CCCCC1,77.65,26.47
CCOC(=O)c1c(NC(=O)CSc2nc3nc(C)cc(C)n3n2)sc(C(=O)N(C)C)c1C,40.84,27.15
CC(C1CC1)N(CC(F)(F)F)C(=O)CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,64.27,29.72
Cc1cc(C(=O)CN2C(=O)NC(C)(C)C2=O)c(C)n1C(c1ccccc1)c1ccccc1,47.02,28.21
Cc1cc(C)n2nc(SCC(=O)Nc3ccnn3C3CCCC3)nc2n1,69.38,25.68
CC(=O)c1cccc(NC(=O)C(Sc2nc3nc(C)cc(C)n3n2)c2ccccc2)c1,35.92,26.82
Cc1ccc(NC(=O)CN2C(=O)NC(C)(C)C2=O)cc1S(=O)(=O)N1CCCCCC1,68.34,29.3
COc1ccc(OC)c(-c2csc(NC(=O)CSc3nc4nc(C)cc(C)n4n3)n2)c1,42.08,23.75
Cc1cc(C)n2nc(SCC(=O)Nc3ccc4c(c3)OC3(CCCC3)O4)nc2n1,65.7,24.62
Cc1cc(C)n2nc(SC(C)c3nc4sc5c(c4c(=O)[nH]3)CCC(C)C5)nc2n1,49.79,24.15
CCOC(=O)c1sc2nc(C(C)Sc3nc4nc(C)cc(C)n4n3)[nH]c(=O)c2c1C,36.79,25.99
Cc1cc(C)n2nc(SCC(=O)Nc3ccccc3C(=O)NC3CC3)nc2n1,62.05,26.14
CCc1cccc2c(C(=O)CSc3nc4nc(C)cc(C)n4n3)c[nH]c12,43.04,26.53
Cc1cc(C)n2nc(SCC(=O)Nc3cc(C(C)(C)C)nn3-c3ccccc3)nc2n1,47.75,25.52
Cc1cc(C)n2nc(SC(C)C(=O)Nc3ncc(Cl)cc3Cl)nc2n1,67.8,25.54
Cc1cc(C)n2nc(SCC(=O)Nc3cc(S(=O)(=O)N4CCCCC4)ccc3Cl)nc2n1,52.33,28.16
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2C(=O)CSc1nc2nc(C)cc(C)n2n1,54.89,25.26
Cc1cc(C)n2nc(SCC(=O)Nc3sc4c(c3C#N)CCC4)nc2n1,69.5,23.29
Cc1cc(C)n2nc(SCC(=O)Nc3sc4c(c3C#N)CCCC4)nc2n1,67.77,23.53
Cc1cc(C)n2nc(SCC(=O)Nc3sc4c(c3C#N)CCCCC4)nc2n1,51.87,24.57
Cc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccccc3C#N)CC2)cc1S(=O)(=O)N1CCOCC1,57.83,26.84
Cc1cc(C)n2nc(SC(C)C(=O)Nc3ccc(Cl)cn3)nc2n1,71.81,25.49
Cc1cc(C)n2nc(SCC(=O)Nc3ncc(C(F)(F)F)cc3Cl)nc2n1,65.47,28.73
O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,66.23,36.64
Cc1ccc(NC(=O)Cn2cc(C(F)(F)F)cc(Cl)c2=O)cc1S(=O)(=O)N1CCCCC1,69.13,35
Cc1cc(Cl)c(C(C)C)cc1Oc1c(C#N)c(=O)n(C)c(=O)n1C,85.5,54.33
Cc1c(CNC(C)c2ccc3ccccc3c2)cc(C#N)n1C,78.41,31.31
O=C(Nc1ccc(N2CCOCC2)cn1)c1ccn(-c2cccc([N+](=O)[O-])c2)n1,52.12,35.54
Cc1cccc2c(=O)n(CC(=O)Nc3ccc(N4CCOCC4)cn3)cnc12,74.03,32.71
O=C(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,42.77,24.01
CC(C)c1cc(C(=O)Nc2ccc(N3CCOCC3)cn2)c2cnn(C(C)C)c2n1,69.4,37.53
COc1cc(-c2nnc(SC(C)c3nc4sc(C)c(C)c4c(=O)[nH]3)n2-c2ccccc2F)cc(OC)c1OC,23.24,27.69
Cc1cc(Cl)ccc1OCc1nnc(SCC(=O)N2CC(C)OC(C)C2)n1C1CCCCC1,50.35,26.7
CC1(C2CC2)NC(=O)N(CC(=O)Nc2nc(-c3ccc4c(c3)OCCO4)cs2)C1=O,70.71,22.92
CCN1CCN(c2ccc(F)cc2C(C)NC(=O)c2ccn(C)c2C)CC1,87.68,28.88
Cn1ncc2c1CC(C(=O)Nc1ncccc1OCC1CCCCC1)CC2,87.67,26.84
Cn1c(CN(CCc2ccccc2)C2CCCC2)cc(=O)n(C)c1=O,80.81,36.15
CCC(C(=O)Nc1ccccc1)N(C)Cc1ccccc1N1CCOCC1,81.49,26.64
CC(C(=O)Nc1ccc(F)c(F)c1)N(C)Cc1ccccc1N1CCOCC1,82.38,27.74
Cc1ccc(NC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)c(-c2nc3ccccc3[nH]2)c1,39.78,27.57
CC(OC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)C(=O)Nc1ccc(Cl)cn1,46.76,31.74
O=C(Nc1cnccc1N1CCCCC1)c1ccc(-n2ccnc2)nc1,78.45,27.9
Cc1cc(C)n(-c2ccc(C(=O)OCC(=O)c3cc(C)n(C4CC4)c3C)cc2)n1,46.46,26.98
Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)NCCCn1ccnc1C,74.49,37.09
COc1ccc2c(-c3ccccc3)cc(SCc3nc4sc(C)c(-c5ccccc5)c4c(=O)[nH]3)nc2c1,23.02,27.58
COc1ccc(Cl)cc1N1CC(C(=O)Nc2ccc(N3CCOCC3)cn2)CC1=O,78.45,31.23
COc1ccc(C)cc1N1CC(C(=O)Nc2ccc(N3CCOCC3)cn2)CC1=O,81.39,28.56
Cn1cc2c(n1)CCCC2C(=O)Nc1cccc(NC(=O)NCc2ccncc2)c1,60.78,27.76
CC(C)(C)n1nc(C(=O)Nc2ccc(C#N)cn2)cc1C1CC1,94.42,31.53
CC(C)C(C(=O)Nc1ccc(C#N)cn1)N1CCCC1=O,90.92,39.1
Cc1noc(C)c1COc1cccc(C(=O)OCC(=O)N2CC3(C)CC2CC(C)(C)C3)c1,61.73,33.59
Cl.N#Cc1cccc(OCCN2CCC(C3CCCCCN3C(N)=O)CC2)c1,81.18,30.21
CC(=O)c1c(C)[nH]c(C(=O)NCc2ccc(N3CCCN(C)CC3)nc2)c1C,77.46,35.21
Cc1cnc(NC(=O)c2cccc(S(=O)(=O)N(C)c3c(C)n(C)n(-c4ccccc4)c3=O)c2)s1,43.99,27.52
Cc1cc(C(=O)COC(=O)c2ccc3c(c2)NC(=O)C(C)S3)c(C)n1C1CC1,61.03,26.1
Cc1cc(-n2c(C)cc(C(=O)COC(=O)c3ccc4c(c3)NC(=O)C(C)S4)c2C)no1,47.55,26.45
Cc1nn(C)c(C)c1C(=O)NCC1CCCCN1Cc1ccccc1,91.05,24.76
Cc1c(-c2ccncc2)n[nH]c1NC(=O)c1cc(C2CC2)nc2onc(C)c12,56.28,25.86
CCCn1ccnc1CCCN(C)c1ncnc2onc(C)c12,66.72,29.77
CC1CCc2c(sc(NC(=O)COC(=O)c3ccc4c(=O)n5c(nc4c3)CCCCC5)c2C#N)C1,55.36,28.43
CC(OC(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3)C(=O)Nc1cc(Cl)cc(Cl)c1,55.8,30.24
Cc1cnc(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCCCCC4)s1,75.06,36.24
Cc1cnc(NC(=O)CCc2c(C)[nH]c(=O)c(C#N)c2C)s1,90.29,27.84
N#Cc1c(NC(=O)CN2CCC(C(=O)c3ccc4c(c3)OCCO4)CC2)sc2c1CCCCC2,51.07,26.74
CCNc1cc2c(nn1)CCN(C(=O)c1cnn3ccc(C)nc13)C2,77.83,27.03
CCN(C(=O)c1cc(-c2cc(C)oc2C)nc2onc(C)c12)c1ccc(OC)nc1,48.22,27.71
CCc1cc(CC)n(-c2nc3c(c(=O)n(Cc4ccc(OC)cc4)c(=O)n3C)n2C)n1,47.28,46.13
CCCCn1c(-n2nc(C)cc2C)nc2c1c(=O)n(Cc1ccc(OC)cc1)c(=O)n2C,44.42,39.67
CCCn1c(-n2nc(C)c(C)c2C)nc2c1c(=O)n(Cc1ccc(OC)cc1)c(=O)n2C,46.33,35.3
CCn1c(-n2nc(C)cc2C)nc2c1c(=O)n(Cc1ccc(OC)cc1)c(=O)n2C,50.22,33.86
COCCn1c(-n2nc(C)cc2C)nc2c1c(=O)n(Cc1ccc(OC)cc1)c(=O)n2C,43.27,27.48
CCc1cc(CC)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(OC)cc2)n1,52.43,42.49
CC(c1cccc(NC(=O)c2ccccc2)c1)N(C)C(=O)Nc1ccccc1,64.85,27.67
Cc1nc2ccc(Cl)cc2c(-c2ccccc2)c1C1=NN(C(=O)C(C)(C)C)C(c2ccc(Cl)cc2)C1,27.53,39.47
COCCn1cc(CNc2nc(-c3cccnc3)nc(C)c2C)cn1,71.34,24.78
CC(NC(=O)c1cc(C2CC2)[nH]n1)c1nc(-c2cccnc2)cs1,74.69,24.1
CN(C)C(CNc1ncc(Cl)c(NCC(c2ccco2)N(C)C)n1)c1ccco1,51.48,34.92
COc1ccc2c(c1)CCCC21NC(=O)N(C(C)C(=O)Nc2ccc(C)cc2)C1=O,76.26,27.07
CCc1ccc2c(CC(=O)N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)coc2c1,56.98,24.18
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCc3cc(-c4ccccc4)ccc32)[nH]n1,56.05,27.51
Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)OC(C)C(=O)Nc4ccc5ccccc5c4)cc3C2=O)c1,29.58,31.56
O=C(COC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(Cl)c1)C2=O)NC12CC3CC(CC(C3)C1)C2,43.49,46.41
CCOC(=O)c1c(NC(=O)COc2cc(C(=O)OC)cc(C(=O)OC)c2)sc(C(=O)N(CC)CC)c1C,33.99,36.93
Cc1nc2cc(C(=O)OCC(=O)Nc3sc4c(c3C(N)=O)CCC4)ccc2n1-c1ccccc1,41.27,32.31
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)OCC(=O)NC(C)C34CC5CC(CC(C5)C3)C4)n2)n1,63.15,34.58
Cc1ccccc1N1C(=O)c2ccc(C(=O)OC(C)C(=O)Nc3ccc(Cl)cn3)cc2C1=O,45.21,38.01
Cc1ccccc1N1C(=O)c2ccc(C(=O)OCC(=O)Nc3sc4c(c3C(N)=O)CCC(C)C4)cc2C1=O,36.61,36.71
CC(NC(=O)CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)C12CC3CC(CC(C3)C1)C2,29.41,25.8
CC(CC#N)NC(=O)c1cc2ccccc2cc1NC(=O)OC(C)(C)C,86.08,27.3
CCN(C(=O)CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)C1CCS(=O)(=O)C1,31.04,25.91
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)OCC(=O)Nc3sc4c(c3C(N)=O)CCC4)n2)n1,52.92,48
CN(C(=O)CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)C1CCS(=O)(=O)C1,33.36,24.77
COc1ccc(C(C)(C)C)cc1NC(=O)CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1,24.88,27.1
O=C(CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)Nc1ccc(C(F)(F)F)cc1,28.32,27.26
CCC(C)c1ccccc1NC(=O)CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1,24.49,27.26
CC(Nc1ccc(C(F)(F)F)c(C#N)n1)c1noc(Cc2ccccc2)n1,72.39,27.38
CC(C)Oc1ncc(C(=O)N(CCC#N)Cc2ccco2)cc1Cl,76.3,30.03
O=C(CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)NC12CC3CC(CC(C3)C1)C2,34.84,23.96
CC(C(=O)Nc1cccc2ccccc12)N1CCN(C(=O)c2[nH]nc3ccccc23)CC1,52.24,29.22
CC(=O)Cn1c(N2CCN(CCn3c(C)cn4c5c(=O)n(C)c(=O)n(C)c5nc34)CC2)nc2c1c(=O)n(C)c(=O)n2C,22.58,45.41
Cc1c(C(=O)NCC(c2cnn(C)c2)N(C)C)ccn1C,89.66,30.09
Cc1noc2ncnc(N(Cc3ccnc(OC(C)C)c3)C3CC3)c12,68.18,30.42
Cc1cc(NC(=O)CCc2c(C)[nH]c(=O)c(C#N)c2C)n(C)n1,89.17,28.06
CC1CCCN(S(=O)(=O)c2ccc(NC(=O)Cc3nnc(-c4ccccc4)n3C)cc2)C1,61.86,26.81
CN(C1CCCCC1)S(=O)(=O)c1ccc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1,55.77,27.03
COc1cc(C(=O)Nc2cccc(CN3CCOCC3)c2)ccc1OCC(=O)NC(C)C,62.21,25.33
Cc1cccc2c(=O)n(CC(=O)Nc3cccc(CN4CCOCC4)c3)cnc12,72.03,25.53
COc1ccc(Cn2ncc(C)c2NC(=O)c2oc3ccccc3c2COc2ccccc2)cc1OC,27.55,25.11
Cc1nn(CC(=O)Nc2ccc(N3CCCCC3)c3ccncc23)c(=O)c2ccccc12,53.46,30.15
N#Cc1c(NC(=O)c2ccc(N3CCCCCC3)nc2)sc2c1CCCCC2,75.06,24.53
Cc1cccnc1NC(=O)C1CCN(c2c(F)cc(C#N)cc2F)CC1,91.52,32.44
CCn1nc(C(=O)OCC(=O)Nc2cc(C(C)(C)C)nn2-c2ccccc2)c2ccccc2c1=O,42.8,27
Cc1ccc(NCC2CCN(c3nc(C)nc4c3cnn4C)C2)nc1,78.76,29.24
CCc1c(C(=O)N(CC)Cc2nc3cc(Cl)ccc3c(=O)[nH]2)cnn1-c1ccc(F)cc1,47.55,27.03
CCn1c(=O)n(CCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2OC)c2ccccc21,51.83,29
Cn1ccnc1C(NC(=O)C1CCCN(c2ncccc2Cl)C1)c1ccc(Cl)cc1,63.96,29.02
Cc1nc2c(C#N)cnn2c(O)c1CC(=O)Nc1nc(-c2cccc(F)c2)cs1,53.61,28.9
Cc1cc(C)n2nc(CC(=O)Nc3ccc(C(C)C)cc3C(C)C)nc2n1,73.64,29.44
C=CCN(c1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)OCC(=O)Nc2ccccc2Oc2ccccc2)ccc1Cl,15.82,27.27
O=S(=O)(c1ccc(Oc2ncnc3scc(-c4ccc(F)cc4)c23)cc1)N1CCOCC1,43.15,29.23
Cc1nc(NC(=O)Cc2c(C)nc3c(C#N)cnn3c2O)sc1C,75.04,24.96
CCOC(=O)c1ccc(S(=O)(=O)N2CCN(C3CC(=O)N(c4ccccc4C(F)(F)F)C3=O)CC2)cc1,41.05,28.77
CC(NC(=O)c1csc(-c2nnc[nH]2)n1)c1ccc(NC(=O)C2CC2)cc1,60.67,24.07
Cn1c(SCC(=O)Nc2sc3c(c2C#N)CCC3)nc2ccccc21,71.25,27.03
O=C1COc2ccc(C(=O)CSc3nc4scc(-c5ccco5)c4c(=O)n3-c3ccccc3)cc2N1,19.25,28.02
